customer_id,campaign_id,campaign_send_date,treatment_group,historical_lifetime_spend,brand_affinity_score,web_activity_score,days_since_last_purchase,price_sensitivity,email_open_rate,customer_tenure_days,total_30d_post_campaign_spend
9c82b24c287722c266a270f3885e1d31,5509bdbde8a099bb0e90da038bebc5dc,2024-10-01,1,488.92004825682386,0.3711787470452552,51.331361804596774,7.305112573350779,0.965372934418662,0.38990681029709473,1382,0.0
d2ed2bc885c4a07980d80e740830fc38,bebd4330cebc8828cae556381461f7fd,2025-01-01,0,3119.0244025133375,0.18145321967578887,52.15422063808656,2.680767599840912,0.31173790892551884,0.2890596122178798,719,6720.135220113203
3200b5b071620924d708b8a910e983f6,5509bdbde8a099bb0e90da038bebc5dc,2024-10-01,1,2437.230219821619,0.5297697956040399,49.73012729081292,56.63647873620541,0.9386755324695458,0.7774703073465453,943,1601.2111188426666
31fb38090ded6a286e6a932fcccff107,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,1,1399.796250008178,0.07092732992899219,53.164400077990855,27.53818305883687,0.8636047709967409,0.19750782846394188,874,1245.4028481353134
b861e15e937cfae1ceac152b1c4a8dc1,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,1,294.92192134186615,0.6992743454888197,47.25766055752983,151.40805602068616,0.7349538097558117,0.26267866955121244,192,367.6215399949813
423753169a845841a3f8c166584c8bc6,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,1,1739.327216831003,0.3283288239713616,50.441329885123565,185.46173294147127,0.5049057092585351,0.8011792924422984,1728,0.0
28f70b22694fdea6a82446cd5acf2e4f,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,1,1806.1722066086588,0.2925893943691347,49.86163281327383,56.5941240049489,0.469067354803311,0.2944631702746129,1287,738.3260451333174
deeb09d837fe3c37828865478de9a882,5509bdbde8a099bb0e90da038bebc5dc,2024-10-01,0,576.7047265842314,0.32815501845435807,49.18161441490787,93.81843291662072,0.5743327540358827,0.19146414325783168,91,455.57537091568383
cd568a513a46f68b5329ff19e778f501,5509bdbde8a099bb0e90da038bebc5dc,2024-10-01,1,254.42134452525568,0.21173605735152584,50.32024206102552,23.800387884111004,0.7016515264661519,0.5663917738512936,144,197.4941615867128
dd9e1dca0f78c30579b4355ec562efa1,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,1,1637.4265179702788,0.061706703682758726,47.66368731017309,77.7088961818482,0.7273161970471291,0.8366600339156763,259,977.5680849291655
ecc0040ade88bb826bf75a95cdee432f,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,1,2647.9177631972566,0.5670915514319105,60.27671519177352,103.29620431767613,0.7392953479046845,0.4254994346360039,195,3682.337024235259
dc8bca1dd1a134f73733716081fe0eb1,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,0,448.65770401631414,0.2850774847026936,54.71792654226507,41.12973448549728,0.3347433674614872,0.8067608062579626,1344,196.35834961527482
a3aaff48bcdae184af711957181742c7,5509bdbde8a099bb0e90da038bebc5dc,2024-10-01,1,458.325952201923,0.12976052301111643,52.52801825828338,3.220036891068143,0.5694687080611522,0.5665284452985546,1653,0.0
96d79886a59bb8faefe3c3144ebecfcc,5509bdbde8a099bb0e90da038bebc5dc,2024-10-01,1,399.8920212671887,0.5927536713729538,48.94788460794776,4.615371850885614,0.6179985053297345,0.4815241968384373,1720,1390.5676394794668
b14f5282cf3fc58c210b8207c636c1c3,bebd4330cebc8828cae556381461f7fd,2025-01-01,1,788.441384977721,0.22029633243366206,48.883937346639776,54.787075552434004,0.8399792871782662,0.6477891624167538,646,503.4897424990882
df849b97440b88c3dd108b91f8cc5515,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,1,1845.649932537503,0.18192940221989162,46.85953104282248,83.04411231967357,0.633226455353168,0.30511250119359346,370,1895.3864881584366
9deb8d8d6ac08ee7fb9b8dd5211ed802,bebd4330cebc8828cae556381461f7fd,2025-01-01,1,210.49533196123693,0.0723165087252018,52.84138920768167,7.326364675827407,0.24379118147187562,0.5899291018941086,795,536.0891598397903
39b96335a1f24d06853dc53a68e0bb99,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,1,1466.0937085828716,0.2579020063076629,43.21837055672063,380.6054503989009,0.5441640277276077,0.056843370245445723,673,1580.7778630578941
e0d43681e1eeff6f42ba0d216cb5fffa,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,1,1122.817096687772,0.16849571477659936,48.68498397435162,26.971005725620586,0.6571461275928896,0.9706409774206214,1465,366.6769818854162
6b4b982cae98bae309f79cc8ec247aa7,bebd4330cebc8828cae556381461f7fd,2025-01-01,1,875.881243755911,0.13341135552743175,43.46020285893413,144.52752737248125,0.8799608154578825,0.03322706607734116,295,0.0
53f5ceefa1e7bd05dbf3f4676e84ccb6,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,1,2018.4656917498835,0.08646175218601003,51.11761309059783,129.77224556082365,0.7499945120909198,0.20102768212196442,1293,0.0
45132b4ef2f772401b723899fb3d0237,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,1,617.1805007265551,0.4047619487381315,51.630416655243096,140.13089391729932,0.7482466203816288,0.31530508431576587,267,176.38763504150103
82f1f9e6f4be9a71af9e807866d981c2,bebd4330cebc8828cae556381461f7fd,2025-01-01,1,942.619082135579,0.049096907900393845,47.93942245605869,7.687152561764602,0.9697823049194103,0.824572674993837,351,0.0
177e363f807b31eb547a5e92c213c7f1,5509bdbde8a099bb0e90da038bebc5dc,2024-10-01,1,590.6799182327311,0.4760198764171962,44.22200394815477,101.91799580162467,0.520667752922321,0.08104068187594837,1119,659.6443670322308
d56fdad660eb041963b62da18ca52275,5509bdbde8a099bb0e90da038bebc5dc,2024-10-01,1,468.35217560446443,0.3071261130832943,49.38978856412616,87.43790969040003,0.9129276286284436,0.33491254752466204,1168,460.1102453886695
415b6990d0663bd4a78801ff6c0be6a6,bebd4330cebc8828cae556381461f7fd,2025-01-01,1,1726.0572621487247,0.525467930402544,46.52280634527466,278.01687674931895,0.39158903677941304,0.30143731822612985,1032,2308.7220262178835
085c0f4e0ab06289fb87aee84926c399,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,1,162.64159788156314,0.21916114173775247,53.398541986459755,38.62848317885561,0.5513261197642566,0.825791445546973,1314,154.5261334825994
eb5b9d11970512b6e303fd00636c9c55,bebd4330cebc8828cae556381461f7fd,2025-01-01,0,620.6461338706341,0.5702551428361786,49.43875841452487,364.2960970967811,0.44170091263317907,0.9602262591315878,100,5835.507888782248
6daab15acc4beaa37cf604fb20dc5737,5509bdbde8a099bb0e90da038bebc5dc,2024-10-01,1,1266.5671644041186,0.40624851343045637,48.29821045792968,99.70607473585213,0.4968854306788508,0.10615325728704106,1500,3705.4338821888314
44d556a9f5a3336d71bb44e7aaf5f686,5509bdbde8a099bb0e90da038bebc5dc,2024-10-01,1,2205.2482254957044,0.26171770497972485,52.80491253441738,122.34135778838954,0.684520805447532,0.45422417028401074,530,3754.0726114759136
43474fcbf384375f88d69ea8657fb4b4,5509bdbde8a099bb0e90da038bebc5dc,2024-10-01,1,1757.6628326964292,0.43206857068378046,49.43415714843997,183.9835978245202,0.6653561836694721,0.53608540192372,1160,3539.089165902823
49b4332cd0bda97332dde865cfba57d9,5509bdbde8a099bb0e90da038bebc5dc,2024-10-01,1,1087.744192441691,0.3470883673322059,47.157174086257484,97.36251323028162,0.7467674702491135,0.7389286086362493,785,1500.656209389664
d0daf99dd026f2b8d20e998eb0ad251b,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,1,1509.9468676922659,0.14763407487659158,52.93735912367414,64.26659930399744,0.6689071554072352,0.5464013080911663,671,0.0
23e58bedff84adc579aa2d3f5cb904ef,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,1,414.96198506057704,0.15092331501130887,48.08432369997066,53.5787102603428,0.8811153419740411,0.4620154842869789,340,0.0
5da69a067834d21ef8d4576db96c82be,bebd4330cebc8828cae556381461f7fd,2025-01-01,0,1438.1662087871457,0.27194721667452265,51.86788123238838,31.729445698711867,0.7837220322764947,0.01913407602402728,951,471.1525826767236
eeb3fcb1827fb270a281dd15600211ec,bebd4330cebc8828cae556381461f7fd,2025-01-01,1,249.59834578874592,0.688948726983987,52.498766786501086,224.26472468886936,0.8197341042093599,0.19327721486489413,1246,389.7225977379643
e37ed88f5c5c5eef31c66d00e550d894,5509bdbde8a099bb0e90da038bebc5dc,2024-10-01,1,790.5831366501797,0.2875486613258131,48.65971736658657,22.43578080389134,0.8456443479048126,0.7150135457711062,572,0.0
22987e6204f7a72deac515cb9ee820e4,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,1,518.0264789981971,0.16125527466619616,51.96021512046134,170.46885865750042,0.6306072672910011,0.4090827694797642,1516,0.0
02a114d3c3fbdcf0fe354dc5ebeb4ce2,5509bdbde8a099bb0e90da038bebc5dc,2024-10-01,1,1000.4840615718198,0.23293917095261815,48.978582820403844,64.32908596077692,0.8171582662970106,0.9114179563166971,1328,431.375318441454
4fc7b791b0698cdbae1d3218776f1a34,5509bdbde8a099bb0e90da038bebc5dc,2024-10-01,1,580.8916011254371,0.36794126145265804,51.371356656807436,11.616352203739737,0.9717123302296362,0.3304317419897126,1966,0.0
56ad85f747bf445c89d97fd0f7b8dbbe,5509bdbde8a099bb0e90da038bebc5dc,2024-10-01,1,259.0703118489103,0.13820835223811703,46.204720063033534,110.01058983096952,0.47940232701730645,0.11908414537862433,37,1113.288609697725
a3e48cbb692d6f0a5865a99a3a45b50e,bebd4330cebc8828cae556381461f7fd,2025-01-01,1,281.0759115639289,0.08195465555350726,45.33544500654981,9.09343447471349,0.8136202427127778,0.6735394108965944,95,369.4168372633236
75bc16e30019c9ee6b5eb91a9baaf5d1,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,0,1019.919658761364,0.4689044594096875,51.05368236149579,1.360826041077858,0.4547939442260146,0.824659382856985,1051,0.0
862a518391fc6ee87de513b76f5be038,5509bdbde8a099bb0e90da038bebc5dc,2024-10-01,1,579.2313392095662,0.4335479750600525,53.844683135147896,97.16538298817387,0.27842066442145275,0.272214709527936,114,4698.734129938331
0418883fa6f54b17a542615ea8690180,bebd4330cebc8828cae556381461f7fd,2025-01-01,0,1158.98465910344,0.14893783219406767,49.03639859930807,57.62310820784996,0.7687655708390831,0.97151291252238,309,0.0
b3dfb183161e57cfde2e470f454498a6,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,1,731.7991720310125,0.11897898449218038,49.350027657691705,8.061050392206308,0.7056111443751808,0.6083754084590866,1854,550.3475991182875
7d34aab42a3b3a2946bb49937b5882ac,bebd4330cebc8828cae556381461f7fd,2025-01-01,1,1100.071221793109,0.12813394330623964,53.27895939368245,91.16051186966416,0.8157223574118703,0.828298205182743,556,690.4986321474802
0ea76e29a244690efcadc7aeec3b3793,4a9e47415d6a1dfc7010ea395ed044ae,2024-07-01,1,828.5729317808875,0.3246457813108409,55.27175221128602,49.733693420529406,0.4572465627875258,0.6275022517275332,1309,5177.819690456062
