customer_id,campaign_id,campaign_send_date,treatment_group,historical_lifetime_spend,brand_affinity_score,web_activity_score,days_since_last_purchase,price_sensitivity,email_open_rate,customer_tenure_days,total_30d_post_campaign_spend
CUST_00000,RETENTION_FALL,2025-10-01,0,1623.0566117253477,0.21324823504587517,68.35238719356278,11.478097408650344,0.4436538490976897,0.6215552128050167,57,482370665452702.4
CUST_00001,RETENTION_SUMMER,2025-07-01,1,1309.8686032921833,0.5086118219626133,65.94981937235298,13.930032615816337,0.536431365014736,0.028761689046368333,163,313557461666.83344
CUST_00002,RETENTION_FALL,2025-10-01,1,2104.694905876377,0.4922303919168518,67.88813364772064,79.86670087892365,0.8269478625107107,0.8548638712246731,213,2.2341658432677867e+22
CUST_00003,RETENTION_SUMMER,2025-07-01,0,1418.540852213201,0.19438430142216526,45.78977572205742,16.388803376954986,0.9156002560769947,0.9047110017776213,66,986106910975.4208
CUST_00004,RETENTION_SUMMER,2025-07-01,0,88.52837809924843,0.3437161287962055,52.72040578110204,76.82054921184991,0.5206555960299845,0.5415526481598769,1753,146.12120472959162
CUST_00005,RETENTION_FALL,2025-10-01,1,1532.2818665955504,0.1821286437374326,53.771736769521624,21.9382394379191,0.6147726117322061,0.7867076884686215,437,261466608308707.38
CUST_00006,RETENTION_SUMMER,2025-07-01,1,1619.448641875572,0.3637146005945485,48.53311880530393,245.79768671605518,0.49357665186600086,0.17032785407218864,1830,1330737695168851.0
CUST_00007,RETENTION_FALL,2025-10-01,1,910.9206907319317,0.289675880751512,76.67940823569118,119.98485237087188,0.5406791092899794,0.6790541614119583,1196,15046357.74632399
CUST_00008,RETENTION_WINTER,2026-01-01,0,2266.313303098257,0.2715005930552105,67.42649570104172,90.7945554445308,0.9604095650471335,0.4489165544517777,1615,9.512967908900822e+24
CUST_00009,RETENTION_SUMMER,2025-07-01,1,1903.4891048322993,0.10724394212183073,18.071636772105144,79.19444125358483,0.488349641015649,0.60959421503691,1765,4.840210170828308e+18
CUST_00010,RETENTION_SUMMER,2025-07-01,1,250.8118256242026,0.43296720738216543,57.70843427419694,74.37527872377265,0.7912387769291314,0.5091347483075922,1378,4892.403684210525
CUST_00011,RETENTION_SUMMER,2025-07-01,1,1482.8921935916057,0.22633506296408432,43.711012633770885,64.41629576353428,0.7978411537307388,0.42285065924544263,308,3690660690552.1064
CUST_00012,RETENTION_SUMMER,2025-07-01,0,803.0134306999408,0.2245421674803381,75.7305866392286,90.53801075474078,0.8413066524621393,0.23020851714563606,1958,837272.5816542888
CUST_00013,RETENTION_SUMMER,2025-07-01,1,1715.7566063773538,0.4444760552185701,38.6230173830982,111.24835964103858,0.4740372754178994,0.9188081785404604,1396,7736468285084208.0
CUST_00014,RETENTION_WINTER,2026-01-01,1,551.6976453022104,0.2807572707599407,64.95611890466436,39.09285669130171,0.5296777669607826,0.16061793837784388,1676,29769.686010368696
CUST_00015,RETENTION_FALL,2025-10-01,1,1867.5259998466363,0.42792001650556255,66.96619890648803,50.157866303080105,0.5459194045042906,0.5913979050596678,1800,1.9354189977667756e+19
CUST_00016,RETENTION_SUMMER,2025-07-01,1,289.4158702316759,0.13607570053389734,49.91987434587598,0.9644158455940358,0.7932031728948118,0.866266390290272,1653,21722.89049894884
CUST_00017,RETENTION_SUMMER,2025-07-01,0,802.0447159309526,0.06190364209717205,54.68718702789881,61.059570370020744,0.22662473553365303,0.00526342323928608,1489,911249.2607059068
CUST_00018,RETENTION_WINTER,2026-01-01,0,768.3731713626397,0.16231058594542946,57.713148836459276,31.109433837851633,0.8983356702272045,0.9405794622380428,824,260394.64051697782
CUST_00019,RETENTION_FALL,2025-10-01,1,991.1221453991517,0.15749577468173812,38.89906258569897,71.07940299213794,0.39937307265643107,0.5674511951276385,1223,15757819.899546266
CUST_00020,RETENTION_WINTER,2026-01-01,1,293.2433335145774,0.34094741060756445,49.40411998350938,76.6625194275703,0.7398693205700878,0.22043389661937307,153,2612.1236867733182
CUST_00021,RETENTION_WINTER,2026-01-01,1,1032.450792607885,0.344923341621192,63.756360949492645,15.634817019409306,0.9467362963354525,0.025572118927419063,1644,97826486.79573862
CUST_00022,RETENTION_WINTER,2026-01-01,1,343.7845100406441,0.2111792887229197,13.457360366467148,64.21258344348017,0.770829011852608,0.32662684647676843,1846,1101.7426997336029
CUST_00023,RETENTION_FALL,2025-10-01,1,1312.4206758911148,0.6815940111901505,43.923226165032595,182.73794972396493,0.6150092655533118,0.3022379002502802,913,153145435148.13284
CUST_00024,RETENTION_SUMMER,2025-07-01,1,647.1853895211775,0.06466351491544067,69.90812381399746,122.49647948119157,0.8043155287673713,0.4830461658252462,40,72486.40835688898
CUST_00025,RETENTION_WINTER,2026-01-01,0,5271.460649214926,0.23691199266881688,40.25931120262867,42.19785684282175,0.9621969897147471,0.8134193412899857,1591,1.2230469826897541e+123
CUST_00026,RETENTION_SUMMER,2025-07-01,0,621.3233787220917,0.3202308815359956,60.55543896321949,14.082480491279597,0.664666898354676,0.038774868869717594,1562,149877.07867345313
CUST_00027,RETENTION_SUMMER,2025-07-01,0,1304.973342953859,0.30653914299205215,60.01386270400074,61.377509098759475,0.8974809083639966,0.7557251923864353,413,4101432740.0934343
CUST_00028,RETENTION_FALL,2025-10-01,1,141.38833839357446,0.560490739483843,57.06893306620359,132.39973402100065,0.4905858949191499,0.4583905227133348,414,5790.382299907411
CUST_00029,RETENTION_SUMMER,2025-07-01,1,592.3907747089527,0.10367883791623043,46.97569258889224,112.26924398410371,0.7761931499591748,0.23600126015521516,1876,40416.156504040526
CUST_00030,RETENTION_SUMMER,2025-07-01,1,1161.7223590218778,0.42705958480685735,45.49046438262313,32.24798034894462,0.9270014667371708,0.6754098563862542,1938,1073188730.4948642
CUST_00031,RETENTION_FALL,2025-10-01,1,1673.1661929918807,0.2225269242591311,35.51297179893767,103.56454341619094,0.691158811371802,0.3521798191697597,173,353684484486340.44
CUST_00032,RETENTION_WINTER,2026-01-01,1,1019.3627965947325,0.26365400814322637,44.6126890815436,8.7377925286231,0.742666874382184,0.5284015709739243,394,25596903.80510186
CUST_00033,RETENTION_SUMMER,2025-07-01,1,804.4380251251822,0.38587648523706036,63.790945660024605,79.09484956948297,0.8923124134351622,0.8084886035732461,867,1393793.0878638364
CUST_00034,RETENTION_SUMMER,2025-07-01,1,2368.873036198202,0.4258179649062447,50.24530054391713,145.6775930760858,0.6842398459796983,0.7564955874010731,1633,3.3246151852707337e+27
CUST_00035,RETENTION_WINTER,2026-01-01,1,2225.3861466534113,0.32653360983285473,58.28571192325855,86.9660512143562,0.6623587000435601,0.34003251848548177,1097,2.5391482849670138e+25
CUST_00036,RETENTION_WINTER,2026-01-01,1,1526.9839619374459,0.4166504499299329,48.708675975145276,27.24821248069917,0.753282216622042,0.546207642443467,1196,30450275577653.656
CUST_00037,RETENTION_SUMMER,2025-07-01,1,633.5259467412719,0.16528235673324482,25.706429741744365,246.56352124643124,0.9300921861030207,0.7501677223104414,30,7301.4870860045885
CUST_00038,RETENTION_FALL,2025-10-01,1,1056.7232933836951,0.3546904159488776,62.81485621222523,47.06470065606191,0.7057549293050107,0.04883982123462982,942,227764114.41168344
CUST_00039,RETENTION_SUMMER,2025-07-01,1,2260.8866257837494,0.3700349846866695,77.650513679106,82.57430070314683,0.7259954691536119,0.448556848460134,1744,1.7652403112627027e+26
CUST_00040,RETENTION_FALL,2025-10-01,1,3143.196653827606,0.18195140789605468,62.39660738901462,32.95138594583414,0.7393670227995023,0.6038303989464681,1139,2.487983883978642e+46
CUST_00041,RETENTION_FALL,2025-10-01,1,751.7984107654103,0.22144530615144573,44.55505857146329,0.12619247981161025,0.6187557313963742,0.07820474157561397,549,27874881.251637515
CUST_00042,RETENTION_FALL,2025-10-01,1,410.477145585381,0.39772424123622824,26.63383217189952,114.14813671159803,0.5944751220619913,0.8076625578207255,887,7494.146287797963
CUST_00043,RETENTION_SUMMER,2025-07-01,1,825.4720438288931,0.3749487768577607,47.15176756602666,46.72223764967423,0.8000499576099528,0.7638882239929287,1008,941959.9256416298
CUST_00044,RETENTION_WINTER,2026-01-01,1,1223.367419336627,0.15667000706574985,69.04707266925284,97.51666379295791,0.8067578656058082,0.32152303923360737,1029,8422178016.514118
CUST_00045,RETENTION_SUMMER,2025-07-01,0,542.6660560306079,0.4110925896303967,48.17369631454974,141.16142209177727,0.715051434382746,0.289495699491908,1764,15445.521161432926
CUST_00046,RETENTION_FALL,2025-10-01,1,1690.7124741013865,0.21966733681893905,69.05018996747859,20.19892483813559,0.7182165425103744,0.5321032960077082,1289,5954570427632282.0
CUST_00047,RETENTION_SUMMER,2025-07-01,1,1067.7693767658234,0.34742022798796235,49.70453123382797,212.0109787239553,0.805148535843916,0.0008391120712122335,654,452134471.78919965
CUST_00048,RETENTION_FALL,2025-10-01,1,355.67343316036835,0.24466722860600235,61.03369708137827,17.532198933706738,0.8861377065915167,0.031936582424937465,240,1552.6325612226833
CUST_00049,RETENTION_SUMMER,2025-07-01,1,159.58740572447476,0.6678606482399942,45.153395581851115,65.3051123936454,0.6071492598154313,0.446772043345359,185,949.4778950125642
CUST_00050,RETENTION_SUMMER,2025-07-01,1,778.7107087980152,0.1118770298980294,51.445982202160934,31.989488145158912,0.799212325552049,0.708866081433964,1061,234962.7688506025
CUST_00051,RETENTION_FALL,2025-10-01,1,1818.9246808362452,0.12945117755863292,43.00397105843691,35.128398489171,0.7645698258593189,0.20245677402527684,1381,2.2217202968086486e+17
CUST_00052,RETENTION_WINTER,2026-01-01,1,197.83079519127492,0.08878228079947173,50.53571034262611,8.24923393265559,0.7523904150239599,0.7659953024230234,1180,1747.9327822959374
CUST_00053,RETENTION_WINTER,2026-01-01,1,1533.0422088951113,0.11850822131079192,38.4707303541468,16.778306466659743,0.8721738224438517,0.16984076043738772,1134,20291322907141.41
CUST_00054,RETENTION_FALL,2025-10-01,0,1552.5680368093417,0.24906368918646193,61.9891097286521,52.13486537601908,0.7856392606122885,0.627472714382172,1010,33223032012719.387
CUST_00055,RETENTION_SUMMER,2025-07-01,1,1314.9895649302616,0.37781438736161777,53.091637983059144,34.07238952054712,0.6350174440361187,0.031290255965590874,1440,118396358874.87183
CUST_00056,RETENTION_SUMMER,2025-07-01,1,592.1049992968732,0.2677398343047147,60.46027041391616,13.806025001242952,0.6780087025365332,0.5574246973899193,335,49909.96390385385
CUST_00057,RETENTION_WINTER,2026-01-01,1,1394.7308217713685,0.10586177737665517,63.2425647177306,50.90829733898139,0.8635643289304855,0.37734922182077313,143,442627401200.9276
CUST_00058,RETENTION_SUMMER,2025-07-01,1,301.0754790292855,0.2589765325733595,28.29145304468557,76.01802792354532,0.7203650510563028,0.7191510650167307,414,1223.8101905520045
CUST_00059,RETENTION_SUMMER,2025-07-01,1,1679.2424940320936,0.37594228938863694,93.28102630453479,154.77985465661592,0.8061581909882171,0.47809043794908657,730,1383152752841980.0
CUST_00060,RETENTION_FALL,2025-10-01,1,1141.0605968357172,0.3712507069425046,24.79059096343006,36.024510585971974,0.7271092842989205,0.09825246016773626,494,594080684.5356629
CUST_00061,RETENTION_FALL,2025-10-01,1,1603.5272464382342,0.1484497739403137,55.78547817988465,20.420068858145402,0.8416253598414455,0.414185963400438,1806,274443539455407.84
CUST_00062,RETENTION_FALL,2025-10-01,1,381.7352558881144,0.2449981387109878,51.92517600674104,27.350601234923296,0.838334098258657,0.528827458568158,1576,10551.047011317505
CUST_00063,RETENTION_SUMMER,2025-07-01,1,1150.2913665092706,0.19078830989387152,20.925643906893335,10.113307131344976,0.9183060993470118,0.27349081940273556,679,135390635.96225348
CUST_00064,RETENTION_FALL,2025-10-01,1,843.2950707698483,0.5893821837140228,45.05317537246061,82.43051006242287,0.9410751213441448,0.675655817512923,172,280179.23326815537
CUST_00065,RETENTION_SUMMER,2025-07-01,1,1737.7895406041944,0.09840421848716978,23.310091885591447,76.6939103420791,0.6261747591881515,0.26373542039355424,1436,1.5220810613307678e+16
